377885.446429
335454.535714
291350.35
374806.010417
557404.5625
223900.645833
96643.855
375964.291667
490145.791667
505898.984127
375363.4875
23694.6125
578625.940476
783545.738095
2116391.61111
2484634.41667
2175260.0
2073667.6
2108947.72222
2050803.46875
2106467.71429
1333566.17857
1230570.1369
1029277.61364
1100571.96296
539220.777778
1906368.75
317012.568182
482265.277778
320413.527778
1068209.65
