10171.5591136
10770.6894658
10765.0657473
9770.1363675
6772.59335639
6771.13844473
6626.03160099
6592.48764738
7377.90700084
8585.12320261
25437.1420935
25437.1722949
25479.3051444
24967.6546865
24111.7631746
23720.4687064
23746.654849
23587.1348881
23862.5228341
20671.2185233
19485.2793197
21580.4220791
19077.9879467
21183.0914148
20324.2971949
20733.2993458
20375.4228383
20516.0828326
20441.8413809
20467.3200659
20503.7440153
19285.9361555
26403.4901421
30076.8224377
30305.9880292
28382.0745459
28323.199987
30858.7646599
29593.1752541
24379.5953677
24379.7737392
24710.7313062
24716.7047949
4474.72293467
4504.05042505
5220.25144975
5520.7933482
5843.19853778
5285.01960405
