1,0.0,2.2268474234039643e-15,0.0,0.0,0.0,2.2895122359379087e-15,0.0,2.3786326872773334e-15,2.3754804891726226e-15,0.0,1.6065245920721407e-15,1.5618486865153075e-15,0.0,0.0,0.0,1.663222407628252e-15,0.0,0.0,0.0,0.0,0.0,1.8415511700743646e-15,1.8366742776414873e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6776293773245149e-15,2.4743588440853107e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.552028363581063e-15,0.0,0.0,0.0,1.9611002207209138e-15,0.0,0.0,0.0
2,8.15785155819947,7.8518711540976405,6.9182046548901175,8.264758018165175,7.600094375490267,7.552575221602555,7.563100714491928,7.4760119410989665,7.473605147258706,6.476999166347074,9.259483576214482,7.309676880068912,7.379847360328808,7.3504729098327255,7.368763826894906,7.432476183906489,7.164979847623024,9.193362351235209,9.058920012138783,9.316679902758432,10.127469365703247,9.74111466526243,9.739806533376072,10.293571934503554,8.29668613566285,9.826766002047725,9.9199909202057,9.889252054345642,9.874161286804616,9.869838041678802,9.994638646586301,9.979333971958026,10.102004811813552,9.915649492561284,8.868245051266282,7.534395625231702,7.766209538280216,7.805508595133306,7.179707369628703,8.539141268784128,8.866960247428262,8.634897447964875,8.626584468114306,8.173555702741766,8.2384047906152,8.867710491044445,9.800821240140634,10.145024224155595,10.654873728764047
3,9.728620673595282,9.739254254780535,9.737079255267988,7.774685175764543,9.48279839059719,9.313550013971104,9.270338821858793,9.303905876467075,7.175896714369563,8.405569912878546,9.957916725972089,9.934616019171676,9.744566785470743,9.627015940696742,10.016232031906439,10.192562167246525,10.102974649386617,10.118607411245081,10.09076709703658,9.948707669883685,9.507023641204027,10.285081273329252,9.12194615565821,10.367409869847414,10.165255487986265,10.18122202726337,10.160876481723019,10.175424842466132,10.132780417589377,10.136760702825246,10.241479367969816,9.867377273253295,10.263077718243396,10.509420987651332,9.641747388845658,9.396764443241475,9.14519512944829,7.500870208851182,6.588587074224704,9.913803510334228,9.946235587861874,8.904300698322313,9.26856149477083,9.33673191866399,9.471176293764932,8.941485834649205,10.024996730300332,10.245229112775407,9.773033475734572
4,9.10949174316825,9.16045755059971,9.100424903706822,9.163948595642873,9.172642881111795,8.988064040953706,8.893129819428616,8.774743986063548,8.772280109075739,9.232627753715258,9.547204792181182,9.612835565893427,9.6995645258605,9.601739404143977,9.601995023907005,9.608924774001672,9.471270617231827,9.444283814727255,9.715420832883401,9.380255682561323,9.462716239821487,9.491823789349262,9.464328743330826,9.494177682584768,9.428097726533391,9.447462070999899,9.42199091574243,9.39323921441197,9.37733208811256,9.375063289039714,9.460470361827207,9.442693855818074,9.451287282400765,9.749954595116845,9.171330349953942,6.757996608844504,6.837895048086152,9.449916679299557,9.314262179022716,9.035722226059415,9.060070554884124,8.404296271511601,9.40276637124344,9.282775931370793,9.325890218577909,9.038617958807922,9.180449813869794,9.45458144415123,9.736800447568156
5,8.457718046167257,8.625512030814802,8.185775540404416,8.571595512641677,8.646978031395195,8.071883597743227,7.864463537496339,7.983847859530108,8.557223458256766,8.622632260475024,8.58929044990158,8.664324585437491,8.77441059702783,8.655712882504302,8.655881725143281,8.912848136093217,8.479415457186649,8.913963203509235,8.92277713275769,8.552210438713171,8.586704679666306,8.586870938409843,8.686582122330705,8.61017291890686,8.432064576802787,8.466597822844665,8.455392239250038,8.514112428471867,8.44634735060528,8.449413443531526,8.46117668613396,8.490461729845304,8.530728860037318,8.899624238723518,8.48910653410152,8.620365426854278,8.45526293646375,8.661258027314929,8.591934681201831,8.678831958853426,8.61463846379017,7.469029514154359,7.372700455350162,8.424992618350355,8.426678792144662,8.363407613389949,8.523491912947453,8.749146915038809,8.746862080781533
6,7.151632201790046,7.440635545608503,7.492979275280324,7.682590852255283,7.102234722503968,7.254801186268726,7.103777680372683,7.191833602881881,7.367998884068234,6.316410353754744,7.641333664430384,7.91903853480106,7.8392964670975385,7.845412024824078,7.930167837948648,7.94937403448421,7.936117558326674,7.953745840243169,7.960313859646735,7.571597479784949,7.966258955167087,7.600982606790913,7.974197899295105,7.875144503713628,7.44991812146276,7.551950568169598,7.564600163686087,7.541125749697416,7.843288823345019,7.45611279147858,7.554514038530508,7.935723797579303,7.536901113188154,7.908961471642469,7.404920392201168,7.671654758624631,7.728881377458646,7.5416144348577925,7.61782520174992,7.718673721849153,7.793200674109951,7.509564460162833,7.442965561075672,7.477216648835568,7.617647943674815,7.697452674318042,7.639219241862495,7.853154693370189,7.866078333601404
7,6.889743525739026,6.193224981914893,6.729418359525962,6.549619837982819,6.4040141604425065,6.745115219119527,6.758570425975991,6.2878445005054004,6.750510604927866,6.815427265099402,6.954669855926781,6.948453818683865,6.903281915793291,6.852970261643724,6.91910103861018,6.9573716520711955,6.95569994075996,6.970236777466533,6.963157444648029,6.575106500511132,6.6119990883990205,6.601497958293687,6.601584792753457,6.51076183266668,6.45123119090268,6.555968698570018,6.575563018310048,6.46211244294841,6.85583869670784,6.5733713640877705,6.555220362837261,6.551112772345649,6.540930256172785,6.916818416564352,6.528995416478402,6.754929997521274,6.758688480406048,6.551869893142859,6.668904515835963,6.829981488483987,6.850657739080179,6.6494982498034005,6.84075043090122,6.524394270692273,6.717498345198434,6.862598646681726,6.652096594050037,6.516761468837537,6.953192498485181
8,5.816993252995969,5.830539344454786,5.894452394283655,5.634450706921875,5.175616909338763,5.795967504364375,5.450728198153136,5.792183156328288,5.772077370074848,5.71524444009614,5.962705254786474,5.953295019193918,5.85993412394874,5.953556300210468,5.9610656758057505,5.958000023658356,5.951553069916695,5.955574192430121,5.962998189837702,5.575584418277499,5.602587498542301,5.98425738185861,5.605154005194216,5.627235665236198,5.993620885053989,5.556701474449235,5.97457306714259,5.977835943597551,5.595624500205815,5.871273539570887,5.555282974531081,5.554683819205207,5.542335204304137,5.922345333069568,5.981908687625913,5.540470534780154,5.754713421966141,5.771636332808863,5.703381434256474,5.853516657615526,5.788674141806381,5.867943704723739,5.79196502297922,5.541776728797087,5.63854805671011,5.948351768459417,5.96002240736101,5.94873327214064,5.966383764031956
9,4.90311887457755,4.871162114546583,4.9154595090117175,4.946826044050777,4.510674081247,4.9645145161597055,4.846770665258302,4.763170159089812,4.8812721137003,4.864200135760662,4.990814820218448,4.9709936000345625,4.970705389967768,4.962543004606509,4.9577749664962845,4.99386068859583,4.958491984046741,4.95893436692685,4.96869580328151,4.579804656087326,4.992063873269852,4.983486872665984,4.995894246415874,4.996816130315164,4.835986151873813,4.944618501416527,4.57773489487954,4.550572841725311,4.600705147757658,4.991388321104989,4.61227087345774,4.556061892841667,4.939450836541099,4.983345099164735,4.945967171805642,4.765371484534596,4.759231028452779,4.919186454830194,4.708320242506109,4.957527430876836,4.963266782783263,4.688960276144415,4.9285435914703815,4.7823773936271206,4.93323345870205,4.865873813392262,4.957465525024516,4.959099085858532,4.9784819979398405
10,3.8326638517072427,3.9471467963935885,3.8437728590455285,3.9454930140148092,3.8947007117010735,3.875915597982398,3.9195874683735226,3.792289425902417,3.8351608633594894,3.9720216054283664,3.974888043508051,3.9857125406391387,3.9650206750297405,3.964749138556363,3.9636848539333496,3.9607693878743913,3.9754343086488415,3.996199966203433,3.9683292302747595,3.9756287035800923,3.982652283413133,3.9969318332573662,3.9971927074899125,3.6284315313840088,3.6155745890164592,3.560726555853032,3.9439589747219435,3.858165768801417,3.5440165844900253,3.5837926285177484,3.560950390735324,3.9984715169338165,3.5428889597955022,3.9979172350134125,3.9486859481102514,3.755484082499126,3.9888461522418366,3.986448286403008,3.976540962608045,3.97463160211782,3.9800114000183076,3.8421544481576038,3.979318012956366,3.933141060437403,3.977087894070448,3.9306943349765953,3.9676993113543677,3.9741714349967734,3.967475175594503
